id,gold_label,orig_prob,swap_prob,delta,abs_delta
17127942_gab,offensive,0.725678,0.596984,0.128694,0.128694
26410751_gab,offensive,0.06527,0.06527,0.0,0.0
4102150_gab,offensive,0.070602,0.070602,0.0,0.0
27617732_gab,hate_speech,0.84367,0.84367,0.0,0.0
13187518_gab,hate_speech,0.813644,0.768339,0.045305,0.045305
14007631_gab,offensive,0.079448,0.079448,0.0,0.0
20983237_gab,hate_speech,0.929923,0.929923,0.0,0.0
1161856513230692352_twitter,normal,0.066455,0.066455,0.0,0.0
15972746_gab,normal,0.557402,0.557402,0.0,0.0
1179104577179791360_twitter,normal,0.148023,0.148023,0.0,0.0
15353029_gab,hate_speech,0.842518,0.842518,0.0,0.0
12979526_gab,hate_speech,0.23332,0.23332,0.0,0.0
18793244_gab,hate_speech,0.558801,0.558801,0.0,0.0
1178807638085099520_twitter,normal,0.054503,0.054503,0.0,0.0
20088200_gab,offensive,0.050005,0.050005,0.0,0.0
15731682_gab,hate_speech,0.822357,0.817915,0.004442,0.004442
1179098082635583489_twitter,offensive,0.074996,0.095842,-0.020846,0.020846
1178837107458105345_twitter,offensive,0.039336,0.039336,0.0,0.0
15465826_gab,hate_speech,0.927703,0.930317,-0.002614,0.002614
19843335_gab,offensive,0.29765,0.17549,0.12216,0.12216
26726148_gab,hate_speech,0.935927,0.935927,0.0,0.0
1179098536199311365_twitter,normal,0.032922,0.032922,0.0,0.0
15770035_gab,hate_speech,0.657965,0.539084,0.118881,0.118881
1178948001655599109_twitter,normal,0.068696,0.069408,-0.000712,0.000712
1177216103896035328_twitter,offensive,0.055199,0.065638,-0.010439,0.010439
1179091363725361152_twitter,normal,0.133109,0.158607,-0.025498,0.025498
1240014512700436482_twitter,offensive,0.110088,0.110088,0.0,0.0
1165819983701643266_twitter,offensive,0.032361,0.032361,0.0,0.0
7404978_gab,offensive,0.887301,0.887301,0.0,0.0
23082971_gab,hate_speech,0.306888,0.200225,0.106663,0.106663
20121839_gab,offensive,0.067989,0.067989,0.0,0.0
4873813_gab,hate_speech,0.214857,0.214857,0.0,0.0
1179023905446666240_twitter,normal,0.043216,0.043216,0.0,0.0
16392501_gab,hate_speech,0.485073,0.466818,0.018255,0.018255
1179075753260077057_twitter,offensive,0.820164,0.818054,0.00211,0.00211
7672117_gab,offensive,0.515146,0.515146,0.0,0.0
1178848652812525569_twitter,normal,0.16856,0.16856,0.0,0.0
1178749721306906624_twitter,normal,0.037147,0.045744,-0.008597,0.008597
22753470_gab,hate_speech,0.156231,0.156231,0.0,0.0
8123704_gab,hate_speech,0.144142,0.144142,0.0,0.0
5843501_gab,offensive,0.184697,0.085879,0.098818,0.098818
19286919_gab,offensive,0.086016,0.086016,0.0,0.0
17646564_gab,offensive,0.735834,0.735834,0.0,0.0
1178468147327729664_twitter,normal,0.033943,0.037326,-0.003383,0.003383
1178873849254961154_twitter,normal,0.039708,0.039708,0.0,0.0
1178857659019202560_twitter,normal,0.033215,0.033215,0.0,0.0
7645213_gab,hate_speech,0.271816,0.271816,0.0,0.0
24211592_gab,hate_speech,0.926881,0.926881,0.0,0.0
1249529231857668102_twitter,offensive,0.04362,0.04362,0.0,0.0
1183597323127009281_twitter,offensive,0.037568,0.037568,0.0,0.0
1103385226921762816_twitter,hate_speech,0.243544,0.084598,0.158946,0.158946
12158323_gab,offensive,0.825045,0.825045,0.0,0.0
16787150_gab,hate_speech,0.240448,0.189244,0.051204,0.051204
18452468_gab,offensive,0.57039,0.57039,0.0,0.0
1178759746683146240_twitter,hate_speech,0.276695,0.283061,-0.006366,0.006366
19526896_gab,hate_speech,0.822955,0.822508,0.000447,0.000447
8524582_gab,normal,0.044617,0.044617,0.0,0.0
15745855_gab,hate_speech,0.81151,0.81151,0.0,0.0
18529253_gab,hate_speech,0.661821,0.661821,0.0,0.0
20162017_gab,hate_speech,0.508373,0.508373,0.0,0.0
1178981039353581568_twitter,normal,0.509251,0.523972,-0.014721,0.014721
1632755_gab,hate_speech,0.90845,0.911028,-0.002578,0.002578
1179042623258058752_twitter,normal,0.22239,0.22239,0.0,0.0
1179081870665031680_twitter,offensive,0.204665,0.204665,0.0,0.0
16596098_gab,hate_speech,0.884301,0.884301,0.0,0.0
10172622_gab,offensive,0.183553,0.182032,0.001521,0.001521
1179048685654745095_twitter,normal,0.023251,0.023251,0.0,0.0
1272930487011627010_twitter,offensive,0.318778,0.318778,0.0,0.0
11972072_gab,offensive,0.053682,0.060832,-0.00715,0.00715
1092406126350647296_twitter,offensive,0.064253,0.063997,0.000256,0.000256
10227153_gab,hate_speech,0.806401,0.806401,0.0,0.0
1216713290971303939_twitter,offensive,0.36631,0.334395,0.031915,0.031915
27009967_gab,offensive,0.381843,0.381843,0.0,0.0
1161478663017291776_twitter,offensive,0.06595,0.06595,0.0,0.0
6354462_gab,offensive,0.810767,0.810767,0.0,0.0
1083042797995941889_twitter,offensive,0.040004,0.040004,0.0,0.0
1588428_gab,offensive,0.051637,0.051637,0.0,0.0
27075190_gab,offensive,0.374891,0.388597,-0.013706,0.013706
1233393878566305792_twitter,normal,0.074071,0.074071,0.0,0.0
13170938_gab,offensive,0.089996,0.089996,0.0,0.0
1178780835367002113_twitter,normal,0.032073,0.032073,0.0,0.0
13462408_gab,hate_speech,0.857869,0.866777,-0.008908,0.008908
1272194772539772928_twitter,offensive,0.533656,0.405124,0.128532,0.128532
1178785944238841857_twitter,normal,0.032363,0.032363,0.0,0.0
21276945_gab,normal,0.319174,0.319174,0.0,0.0
15864537_gab,hate_speech,0.218371,0.231646,-0.013275,0.013275
4587876_gab,hate_speech,0.185792,0.185792,0.0,0.0
14439827_gab,offensive,0.046147,0.046147,0.0,0.0
1252707503441313794_twitter,offensive,0.027522,0.027522,0.0,0.0
17846280_gab,offensive,0.885391,0.88357,0.001821,0.001821
1179096372479320064_twitter,normal,0.029338,0.029338,0.0,0.0
27442888_gab,offensive,0.050684,0.050684,0.0,0.0
1094842390177894400_twitter,offensive,0.084046,0.108186,-0.02414,0.02414
18041918_gab,hate_speech,0.934717,0.934717,0.0,0.0
15073757_gab,offensive,0.763907,0.763907,0.0,0.0
24790337_gab,offensive,0.310328,0.310274,5.4e-05,5.4e-05
1179047499216179202_twitter,normal,0.041167,0.04569,-0.004523,0.004523
1142522499831226368_twitter,offensive,0.032476,0.032476,0.0,0.0
11738380_gab,normal,0.086472,0.119064,-0.032592,0.032592
21091701_gab,offensive,0.124397,0.118889,0.005508,0.005508
9906038_gab,normal,0.356459,0.356459,0.0,0.0
26732378_gab,hate_speech,0.906022,0.909571,-0.003549,0.003549
1178615990491504641_twitter,offensive,0.061397,0.061584,-0.000187,0.000187
1105548506306170882_twitter,offensive,0.036502,0.036502,0.0,0.0
26001093_gab,hate_speech,0.821355,0.821355,0.0,0.0
1211099588351778816_twitter,normal,0.048851,0.048851,0.0,0.0
18777413_gab,normal,0.077673,0.077673,0.0,0.0
1267057_gab,hate_speech,0.094757,0.047476,0.047281,0.047281
1178971709975728128_twitter,offensive,0.059681,0.059945,-0.000264,0.000264
1144011578448240640_twitter,offensive,0.029502,0.029502,0.0,0.0
1178514129763487744_twitter,normal,0.073467,0.074753,-0.001286,0.001286
14928405_gab,normal,0.131877,0.187635,-0.055758,0.055758
1226675387956105218_twitter,normal,0.045036,0.045036,0.0,0.0
24868909_gab,offensive,0.923543,0.923543,0.0,0.0
20975497_gab,offensive,0.088476,0.104853,-0.016377,0.016377
11058354_gab,offensive,0.060623,0.073079,-0.012456,0.012456
15002888_gab,offensive,0.063891,0.075105,-0.011214,0.011214
1179099136349626368_twitter,offensive,0.041935,0.041935,0.0,0.0
1178906018572578816_twitter,offensive,0.072325,0.073447,-0.001122,0.001122
5685446_gab,offensive,0.262932,0.262932,0.0,0.0
20427890_gab,offensive,0.209617,0.209617,0.0,0.0
25557750_gab,normal,0.076632,0.092112,-0.01548,0.01548
18154601_gab,offensive,0.03517,0.03517,0.0,0.0
1081332046235078656_twitter,normal,0.049168,0.049168,0.0,0.0
27268799_gab,hate_speech,0.855289,0.855289,0.0,0.0
13979518_gab,hate_speech,0.236171,0.139309,0.096862,0.096862
1163928201627865089_twitter,offensive,0.036133,0.036133,0.0,0.0
25160111_gab,hate_speech,0.823648,0.823648,0.0,0.0
3051248_gab,normal,0.028426,0.028426,0.0,0.0
1277253_gab,hate_speech,0.580482,0.580482,0.0,0.0
1178780071252889602_twitter,normal,0.048085,0.048085,0.0,0.0
12857719_gab,hate_speech,0.711559,0.711559,0.0,0.0
26434464_gab,offensive,0.067235,0.067235,0.0,0.0
1188523349883936775_twitter,offensive,0.129561,0.129561,0.0,0.0
14500311_gab,offensive,0.169577,0.169577,0.0,0.0
24792823_gab,offensive,0.251753,0.251753,0.0,0.0
1089932353349140481_twitter,offensive,0.051446,0.051446,0.0,0.0
21836106_gab,hate_speech,0.765679,0.765679,0.0,0.0
1178771301248503809_twitter,normal,0.087657,0.087657,0.0,0.0
18869501_gab,hate_speech,0.906755,0.906755,0.0,0.0
11274701_gab,normal,0.168456,0.182549,-0.014093,0.014093
1123295873218293760_twitter,offensive,0.052765,0.052765,0.0,0.0
6350512_gab,normal,0.598777,0.598777,0.0,0.0
1249738535994884102_twitter,normal,0.062548,0.062548,0.0,0.0
12095199_gab,offensive,0.277208,0.277208,0.0,0.0
26059860_gab,hate_speech,0.800955,0.805895,-0.00494,0.00494
1178830600171601924_twitter,normal,0.033579,0.042475,-0.008896,0.008896
1179089443417808896_twitter,normal,0.033608,0.033608,0.0,0.0
1092441251776024576_twitter,offensive,0.052532,0.053769,-0.001237,0.001237
1179043156131811329_twitter,hate_speech,0.854491,0.854491,0.0,0.0
1178170242872283137_twitter,hate_speech,0.427034,0.427034,0.0,0.0
1079507754719559680_twitter,offensive,0.05358,0.060605,-0.007025,0.007025
24423548_gab,offensive,0.226006,0.226006,0.0,0.0
1225858073270476800_twitter,offensive,0.06008,0.06008,0.0,0.0
16031140_gab,offensive,0.055362,0.055362,0.0,0.0
22706056_gab,normal,0.035361,0.035361,0.0,0.0
10678202_gab,offensive,0.036962,0.036962,0.0,0.0
2668582_gab,offensive,0.233434,0.233434,0.0,0.0
18088580_gab,hate_speech,0.923464,0.923464,0.0,0.0
1090690524141576193_twitter,offensive,0.032257,0.032257,0.0,0.0
1178643316847431681_twitter,normal,0.093129,0.093129,0.0,0.0
1087149424256651269_twitter,normal,0.028491,0.028491,0.0,0.0
1179102227887247360_twitter,normal,0.037367,0.037122,0.000245,0.000245
9886793_gab,hate_speech,0.651627,0.663991,-0.012364,0.012364
7026781_gab,hate_speech,0.645553,0.645553,0.0,0.0
1179052128280690691_twitter,hate_speech,0.773052,0.773052,0.0,0.0
25744911_gab,hate_speech,0.928367,0.928367,0.0,0.0
14288348_gab,hate_speech,0.844057,0.839159,0.004898,0.004898
1241771468138196994_twitter,offensive,0.032679,0.032679,0.0,0.0
1179105444096348165_twitter,hate_speech,0.656198,0.6456,0.010598,0.010598
1178831150053244928_twitter,normal,0.055145,0.055145,0.0,0.0
1179094414603542536_twitter,normal,0.02962,0.02962,0.0,0.0
21214738_gab,hate_speech,0.914761,0.920801,-0.00604,0.00604
1146513422055550978_twitter,normal,0.029666,0.029666,0.0,0.0
21362231_gab,offensive,0.241413,0.241413,0.0,0.0
9709951_gab,normal,0.15407,0.156293,-0.002223,0.002223
1178480705652826112_twitter,normal,0.075454,0.103035,-0.027581,0.027581
1179101617477619712_twitter,normal,0.030844,0.030844,0.0,0.0
9587435_gab,hate_speech,0.901761,0.901761,0.0,0.0
19191932_gab,hate_speech,0.813229,0.813229,0.0,0.0
1188543871350984705_twitter,normal,0.041342,0.041342,0.0,0.0
1177940451955019778_twitter,offensive,0.753383,0.753383,0.0,0.0
12976797_gab,hate_speech,0.875977,0.875977,0.0,0.0
23666339_gab,offensive,0.585562,0.52424,0.061322,0.061322
1179097543092920320_twitter,normal,0.060992,0.060992,0.0,0.0
7079908_gab,hate_speech,0.806992,0.806992,0.0,0.0
18946604_gab,hate_speech,0.931264,0.931264,0.0,0.0
7894283_gab,hate_speech,0.339315,0.318322,0.020993,0.020993
1178415250753892355_twitter,hate_speech,0.091411,0.091411,0.0,0.0
1251210556347990016_twitter,normal,0.029314,0.029314,0.0,0.0
1178930453488652289_twitter,normal,0.110262,0.132612,-0.02235,0.02235
6817112_gab,hate_speech,0.854049,0.854049,0.0,0.0
1087239631165419520_twitter,offensive,0.040825,0.040825,0.0,0.0
15024908_gab,hate_speech,0.420117,0.208843,0.211274,0.211274
1214210751109447680_twitter,offensive,0.073324,0.073324,0.0,0.0
19112164_gab,hate_speech,0.928817,0.928817,0.0,0.0
11042138_gab,normal,0.063901,0.063901,0.0,0.0
25711501_gab,offensive,0.905102,0.905102,0.0,0.0
14926730_gab,offensive,0.048851,0.048851,0.0,0.0
4337482_gab,offensive,0.064456,0.065007,-0.000551,0.000551
19267095_gab,hate_speech,0.870696,0.870696,0.0,0.0
17186279_gab,offensive,0.193352,0.193352,0.0,0.0
21149794_gab,hate_speech,0.924384,0.924384,0.0,0.0
9709168_gab,offensive,0.133644,0.133644,0.0,0.0
1234483055437471745_twitter,normal,0.054751,0.054751,0.0,0.0
1179086793259573250_twitter,normal,0.028007,0.035978,-0.007971,0.007971
12627684_gab,offensive,0.115354,0.128699,-0.013345,0.013345
4701852_gab,hate_speech,0.860104,0.860104,0.0,0.0
14054951_gab,hate_speech,0.221345,0.221345,0.0,0.0
12042275_gab,hate_speech,0.544768,0.560305,-0.015537,0.015537
1179078852901036033_twitter,normal,0.073309,0.073309,0.0,0.0
1178706014507548675_twitter,offensive,0.097933,0.097933,0.0,0.0
1179105664993509376_twitter,normal,0.037133,0.037133,0.0,0.0
25465320_gab,offensive,0.48059,0.48059,0.0,0.0
1178837354208993282_twitter,normal,0.080927,0.080927,0.0,0.0
1124336605878263810_twitter,offensive,0.047932,0.047932,0.0,0.0
23886817_gab,hate_speech,0.880002,0.880002,0.0,0.0
1179075591871463424_twitter,normal,0.029799,0.029799,0.0,0.0
1178764742216712192_twitter,normal,0.029786,0.029786,0.0,0.0
10994515_gab,hate_speech,0.267767,0.267767,0.0,0.0
22932902_gab,offensive,0.677423,0.677423,0.0,0.0
1109547724838457345_twitter,normal,0.793257,0.793257,0.0,0.0
1260229132052463617_twitter,hate_speech,0.197257,0.197257,0.0,0.0
5505215_gab,hate_speech,0.756995,0.756995,0.0,0.0
25922772_gab,hate_speech,0.868856,0.868856,0.0,0.0
6381397_gab,offensive,0.164052,0.164052,0.0,0.0
1178816603619758080_twitter,normal,0.241514,0.241514,0.0,0.0
1237107565676433408_twitter,normal,0.102685,0.102685,0.0,0.0
1179093412290711554_twitter,normal,0.175006,0.175006,0.0,0.0
21799978_gab,normal,0.099402,0.121389,-0.021987,0.021987
25852454_gab,hate_speech,0.923848,0.923848,0.0,0.0
13449104_gab,normal,0.178137,0.178137,0.0,0.0
1179014998670086149_twitter,normal,0.038511,0.038511,0.0,0.0
9283077_gab,normal,0.14875,0.14875,0.0,0.0
1081320994244055040_twitter,offensive,0.028686,0.028686,0.0,0.0
17753551_gab,hate_speech,0.872986,0.872986,0.0,0.0
22331692_gab,hate_speech,0.932736,0.932736,0.0,0.0
1179095674622746631_twitter,normal,0.025702,0.025702,0.0,0.0
1179538457372381190_twitter,offensive,0.037532,0.037532,0.0,0.0
3166553_gab,normal,0.103925,0.103925,0.0,0.0
1178795517855305730_twitter,hate_speech,0.133451,0.133451,0.0,0.0
12734812_gab,hate_speech,0.859526,0.859526,0.0,0.0
27352334_gab,offensive,0.376666,0.256164,0.120502,0.120502
10038094_gab,offensive,0.0364,0.0364,0.0,0.0
15209007_gab,offensive,0.172105,0.172105,0.0,0.0
26342506_gab,offensive,0.874323,0.860445,0.013878,0.013878
1179045003794030592_twitter,normal,0.061512,0.069139,-0.007627,0.007627
22575269_gab,offensive,0.866229,0.866229,0.0,0.0
1143847627286556679_twitter,normal,0.063302,0.063302,0.0,0.0
1178975058422665217_twitter,offensive,0.113179,0.113179,0.0,0.0
26830113_gab,hate_speech,0.65796,0.65796,0.0,0.0
1090022971303968771_twitter,normal,0.03478,0.03478,0.0,0.0
1179081659465027590_twitter,normal,0.05074,0.05074,0.0,0.0
1179102552345976832_twitter,offensive,0.114722,0.114722,0.0,0.0
1100389613074558976_twitter,hate_speech,0.225677,0.225677,0.0,0.0
15613204_gab,offensive,0.253291,0.08748,0.165811,0.165811
1106029081299058688_twitter,offensive,0.144437,0.144437,0.0,0.0
1179098220217163780_twitter,normal,0.031412,0.031412,0.0,0.0
1179074111076814848_twitter,offensive,0.06359,0.081221,-0.017631,0.017631
1178415398728929285_twitter,normal,0.081807,0.058223,0.023584,0.023584
19948405_gab,hate_speech,0.368324,0.284129,0.084195,0.084195
1178850274359861252_twitter,normal,0.401317,0.401317,0.0,0.0
1179047923323154435_twitter,normal,0.023395,0.023395,0.0,0.0
1211085818447581184_twitter,offensive,0.050531,0.050531,0.0,0.0
21547229_gab,offensive,0.049209,0.049209,0.0,0.0
24225614_gab,hate_speech,0.347278,0.347278,0.0,0.0
17828964_gab,hate_speech,0.879793,0.879793,0.0,0.0
1252052990690643968_twitter,normal,0.082398,0.082398,0.0,0.0
1179027116936974337_twitter,normal,0.086729,0.086729,0.0,0.0
26964751_gab,hate_speech,0.921489,0.921489,0.0,0.0
5125277_gab,hate_speech,0.627779,0.627779,0.0,0.0
24367358_gab,hate_speech,0.527875,0.527875,0.0,0.0
1190261367518978051_twitter,normal,0.055947,0.055947,0.0,0.0
1169467702802563073_twitter,offensive,0.052944,0.052944,0.0,0.0
1143200722990714880_twitter,normal,0.026115,0.026115,0.0,0.0
1178190727987118080_twitter,normal,0.026626,0.027267,-0.000641,0.000641
13640701_gab,normal,0.049098,0.051733,-0.002635,0.002635
7500341_gab,offensive,0.176132,0.176132,0.0,0.0
1174514620704415745_twitter,normal,0.0389,0.0389,0.0,0.0
25054107_gab,offensive,0.098757,0.098757,0.0,0.0
15087539_gab,hate_speech,0.849481,0.849481,0.0,0.0
1186738559002337282_twitter,offensive,0.060832,0.060832,0.0,0.0
1220558318470684672_twitter,offensive,0.683744,0.683744,0.0,0.0
1178938601230475265_twitter,hate_speech,0.75094,0.75094,0.0,0.0
1178955261177933824_twitter,normal,0.055316,0.055316,0.0,0.0
13912847_gab,hate_speech,0.762107,0.762107,0.0,0.0
1187745116464832515_twitter,normal,0.032283,0.032283,0.0,0.0
1196677971244933120_twitter,normal,0.115923,0.115923,0.0,0.0
23069299_gab,hate_speech,0.927463,0.927463,0.0,0.0
12121445_gab,normal,0.085125,0.085125,0.0,0.0
16921321_gab,hate_speech,0.817966,0.817966,0.0,0.0
6469234_gab,offensive,0.073292,0.081558,-0.008266,0.008266
12812177_gab,hate_speech,0.844278,0.844278,0.0,0.0
1167917262520471552_twitter,offensive,0.046404,0.046404,0.0,0.0
20632309_gab,hate_speech,0.864061,0.864061,0.0,0.0
24461256_gab,hate_speech,0.396971,0.151115,0.245856,0.245856
16288097_gab,hate_speech,0.878313,0.878313,0.0,0.0
9000541_gab,offensive,0.803313,0.803313,0.0,0.0
1178932262848647168_twitter,normal,0.060676,0.06826,-0.007584,0.007584
13651130_gab,hate_speech,0.919152,0.919152,0.0,0.0
